matchId,summonerId,teamId,matchteamId,championId,ban,baronKills,dragonKills,towerKills,userRank,matchDuration,kills,deaths,assists,winner,creepsTenToTwenty,creepsThirtyToEnd,creepsTwentyToThirty,creepsZeroToTen,goldTenToTwenty,goldThirtyToEnd,goldTwentyToThirty,goldZeroToTen,damageTenToTwenty,damageThirtyToEnd,damageTwentyToThirty,damageZeroToTen,xpTenToTwenty,xpThirtyToEnd,xpTwentyToThirty,xpZeroToTen,championName,tags,banlist,endGold,endCreeps,endDamage,endXp,ban1,ban2,ban3
2054994244,51666047,100,2054994244-100,236,"[36, 16, 238]",1,1,5,UNRANKED,3067,6,13,16,0,4.9,3.8,3.5,5.7,330.4,446.8,294.9,210.3,753.4,1250.2,948.6,252.5,384.2,550.15,355.0,373.1,Lucian,[u'Marksman'],"[u'Dr. Mundo', u'Soraka', u'Zed']",12824.0,179.0,32047.0,16624.5,Dr. Mundo,Soraka,Zed
2054994244,42726231,100,2054994244-100,40,"[36, 16, 238]",1,1,5,SILVER,3067,4,12,21,0,0.7,0.9,1.1,0.0,264.5,373.2,340.6,98.0,592.3,1209.6,681.6,0.0,414.4,558.65,377.4,0.0,Janna,"[u'Support', u'Mage']","[u'Dr. Mundo', u'Soraka', u'Zed']",10763.0,27.0,24835.0,13504.5,Dr. Mundo,Soraka,Zed
2054994244,49262934,100,2054994244-100,75,"[36, 16, 238]",1,1,5,SILVER,3067,16,7,11,0,8.0,7.7,6.2,4.9,409.6,584.95,437.0,213.4,901.5,1474.8,1136.0,591.0,615.7,818.55,566.2,380.5,Nasus,"[u'Fighter', u'Tank']","[u'Dr. Mundo', u'Soraka', u'Zed']",16449.5,268.0,41033.0,23809.5,Dr. Mundo,Soraka,Zed
2054994244,50204765,100,2054994244-100,32,"[36, 16, 238]",1,1,5,SILVER,3067,6,15,18,0,1.5,2.2,3.0,1.1,353.8,400.55,304.5,172.8,883.2,1375.75,1006.9,514.5,531.0,546.2,432.3,232.5,Amumu,"[u'Tank', u'Mage']","[u'Dr. Mundo', u'Soraka', u'Zed']",12316.5,78.0,37803.5,17420.0,Dr. Mundo,Soraka,Zed
2054994244,53865827,100,2054994244-100,98,"[36, 16, 238]",1,1,5,SILVER,3067,13,17,14,0,2.5,3.05,2.2,3.4,302.6,387.25,369.5,195.8,860.7,1570.05,1569.8,476.1,448.5,436.3,410.2,347.3,Shen,"[u'Tank,melee']","[u'Dr. Mundo', u'Soraka', u'Zed']",12551.5,111.5,44766.5,16423.0,Dr. Mundo,Soraka,Zed
2054994244,28903187,200,2054994244-200,85,"[420, 24, 55]",0,4,10,SILVER,3067,9,7,12,1,5.0,4.75,3.5,5.6,308.8,478.6,296.5,285.3,522.2,1184.35,757.1,256.5,350.8,566.55,389.2,469.7,Kennen,"[u'Mage', u'Marksman']","[u'Illaoi', u'Jax', u'Katarina']",13692.0,188.5,27201.5,17762.5,Illaoi,Jax,Katarina
2054994244,63800895,200,2054994244-200,157,"[420, 24, 55]",0,4,10,SILVER,3067,5,14,13,1,7.8,5.3,6.0,5.6,362.2,422.35,335.7,288.1,844.9,978.15,1065.9,369.6,449.2,480.2,455.4,450.8,Yasuo,"[u'Fighter', u'Assassin']","[u'Illaoi', u'Jax', u'Katarina']",14083.5,247.0,32585.5,18356.0,Illaoi,Jax,Katarina
2054994244,51403662,200,2054994244-200,432,"[420, 24, 55]",0,4,10,BRONZE,3067,5,4,25,1,0.0,1.05,1.4,0.7,295.3,385.05,278.6,184.6,613.1,945.2,317.0,150.7,370.9,505.75,435.7,259.5,Bard,"[u'Support', u'Mage']","[u'Illaoi', u'Jax', u'Katarina']",11435.5,31.5,20260.0,15718.5,Illaoi,Jax,Katarina
2054994244,65760428,200,2054994244-200,80,"[420, 24, 55]",0,4,10,SILVER,3067,28,13,12,1,2.4,1.15,0.8,0.2,519.7,400.3,412.8,365.9,994.9,1339.35,1307.7,440.5,648.0,337.25,507.4,377.4,Pantheon,"[u'Fighter', u'Assassin']","[u'Illaoi', u'Jax', u'Katarina']",16987.0,45.5,40824.5,18700.5,Illaoi,Jax,Katarina
2054994244,19171337,200,2054994244-200,67,"[420, 24, 55]",0,4,10,UNRANKED,3067,17,8,15,1,7.8,4.4,5.2,5.9,442.6,457.0,459.3,239.8,635.9,1137.85,712.7,266.1,494.2,530.1,480.5,379.3,Vayne,"[u'Marksman', u'Assassin']","[u'Illaoi', u'Jax', u'Katarina']",15987.0,233.0,27525.5,18841.0,Illaoi,Jax,Katarina
2054994283,27952704,100,2054994283-100,150,"[24, 420, 16]",0,1,3,GOLD,2941,7,15,14,0,6.3,2.66666666667,3.6,4.5,279.9,347.133333333,383.2,220.1,602.8,1573.73333333,941.0,332.5,396.6,441.866666667,475.2,420.2,Gnar,"[u'Fighter', u'Tank']","[u'Jax', u'Illaoi', u'Soraka']",12303.3333333,170.666666667,34500.3333333,17338.6666667,Jax,Illaoi,Soraka
2054994283,34882079,100,2054994283-100,32,"[24, 420, 16]",0,1,3,GOLD,2941,2,9,19,0,1.0,2.73333333333,1.6,0.2,271.6,307.933333333,388.1,226.2,970.6,1449.73333333,1628.1,546.4,377.8,436.133333333,622.0,337.5,Amumu,"[u'Tank', u'Mage']","[u'Jax', u'Illaoi', u'Soraka']",11938.3333333,55.3333333333,45948.3333333,17734.3333333,Jax,Illaoi,Soraka
2054994283,24933652,100,2054994283-100,21,"[24, 420, 16]",0,1,3,UNRANKED,2941,7,10,12,0,8.0,7.46666666667,7.4,5.4,355.2,416.533333333,445.6,225.4,337.0,910.8,712.9,255.2,389.0,504.733333333,616.4,293.2,Miss Fortune,[u'Marksman'],"[u'Jax', u'Illaoi', u'Soraka']",14427.3333333,282.666666667,22159.0,18033.3333333,Jax,Illaoi,Soraka
2054994283,49320062,100,2054994283-100,62,"[24, 420, 16]",0,1,3,SILVER,2941,13,7,9,0,5.2,5.8,7.7,3.2,343.7,367.266666667,469.0,224.8,621.3,901.933333333,873.4,381.2,446.1,500.666666667,532.7,383.2,Wukong,"[u'Fighter', u'Tank']","[u'Jax', u'Illaoi', u'Soraka']",14047.6666667,219.0,27778.3333333,18626.6666667,Jax,Illaoi,Soraka
2054994283,40922889,100,2054994283-100,53,"[24, 420, 16]",0,1,3,GOLD,2941,9,9,16,0,1.5,4.46666666667,1.8,0.1,264.2,404.666666667,423.5,147.6,553.1,687.266666667,1029.5,258.4,316.4,532.066666667,544.0,281.4,Blitzcrank,"[u'Tank', u'Fighter']","[u'Jax', u'Illaoi', u'Soraka']",12399.6666667,78.6666666667,25282.6666667,16738.6666667,Jax,Illaoi,Soraka
2054994283,59272608,200,2054994283-200,157,"[36, 86, 63]",2,4,10,GOLD,2941,19,10,13,1,9.9,6.6,5.2,6.1,566.3,550.733333333,531.4,234.1,711.2,1079.26666667,899.0,312.1,754.8,867.866666667,405.1,391.2,Yasuo,"[u'Fighter', u'Assassin']","[u'Dr. Mundo', u'Garen', u'Brand']",18825.3333333,278.0,30015.6666667,24189.6666667,Dr. Mundo,Garen,Brand
2054994283,49377527,200,2054994283-200,41,"[36, 86, 63]",2,4,10,GOLD,2941,7,11,17,1,6.5,7.4,7.7,7.4,449.5,499.666666667,542.4,325.3,643.3,1141.4,1046.2,449.5,500.8,631.4,489.4,501.8,Gangplank,[u'Fighter'],"[u'Dr. Mundo', u'Garen', u'Brand']",18168.6666667,290.0,32804.0,21234.0,Dr. Mundo,Garen,Brand
2054994283,46300728,200,2054994283-200,201,"[36, 86, 63]",2,4,10,SILVER,2941,2,5,28,1,0.9,0.4,0.3,0.9,312.0,308.133333333,353.8,168.8,549.3,948.333333333,883.3,213.3,347.3,386.0,447.2,277.2,Braum,"[u'Support', u'Tank']","[u'Dr. Mundo', u'Garen', u'Brand']",11427.3333333,25.0,25942.3333333,14577.0,Dr. Mundo,Garen,Brand
2054994283,37847055,200,2054994283-200,106,"[36, 86, 63]",2,4,10,SILVER,2941,9,6,16,1,0.7,2.0,1.0,0.5,397.1,393.866666667,437.9,247.3,884.5,1604.2,1921.7,561.2,437.0,543.133333333,478.0,276.4,Volibear,"[u'Fighter', u'Tank']","[u'Dr. Mundo', u'Garen', u'Brand']",14761.6666667,42.0,49716.0,17345.3333333,Dr. Mundo,Garen,Brand
2054994283,46299411,200,2054994283-200,18,"[36, 86, 63]",2,4,10,SILVER,2941,13,7,10,1,6.6,2.8,3.2,5.7,414.8,378.066666667,441.8,247.9,340.4,717.933333333,749.5,219.4,413.7,545.733333333,474.2,258.0,Tristana,"[u'Marksman', u'Assassin']","[u'Dr. Mundo', u'Garen', u'Brand']",14825.6666667,183.0,20272.3333333,16916.3333333,Dr. Mundo,Garen,Brand
2054994354,51090805,100,2054994354-100,36,"[133, 54, 106]",0,3,5,SILVER,2733,11,11,9,0,6.7,2.93333333333,4.4,5.0,377.9,447.666666667,386.5,196.5,843.9,2164.53333333,1066.9,269.3,484.3,565.466666667,438.1,384.1,Dr. Mundo,"[u'Fighter', u'Tank']","[u'Quinn', u'Malphite', u'Volibear']",14085.6666667,190.333333333,43446.3333333,18719.6666667,Quinn,Malphite,Volibear
2054994354,69593219,100,2054994354-100,64,"[133, 54, 106]",0,3,5,UNRANKED,2733,11,10,9,0,2.1,1.93333333333,2.2,0.2,430.2,341.8,405.1,296.3,963.4,1797.06666667,804.3,579.5,481.0,419.133333333,597.1,299.9,Lee Sin,"[u'Fighter', u'Assassin']","[u'Quinn', u'Malphite', u'Volibear']",14734.0,64.3333333333,41442.6666667,17971.3333333,Quinn,Malphite,Volibear
2054994354,51053827,100,2054994354-100,238,"[133, 54, 106]",0,3,5,SILVER,2733,8,9,7,0,3.9,4.86666666667,6.1,6.8,302.1,473.0,378.0,270.5,340.8,1011.06666667,401.9,197.5,292.7,582.266666667,411.5,421.1,Zed,"[u'Assassin', u'Fighter']","[u'Quinn', u'Malphite', u'Volibear']",14236.0,216.666666667,19512.6666667,17075.6666667,Quinn,Malphite,Volibear
2054994354,31917017,100,2054994354-100,16,"[133, 54, 106]",0,3,5,SILVER,2733,2,14,14,0,0.9,0.466666666667,0.2,0.4,293.2,324.8,281.5,171.1,484.5,1107.06666667,468.9,207.5,242.7,413.266666667,303.5,275.4,Soraka,"[u'Support', u'Mage']","[u'Quinn', u'Malphite', u'Volibear']",10706.0,19.6666666667,22679.6666667,12348.6666667,Quinn,Malphite,Volibear
2054994354,56938063,100,2054994354-100,21,"[133, 54, 106]",0,3,5,SILVER,2733,6,16,12,0,6.7,5.86666666667,5.6,5.1,419.1,378.133333333,420.5,292.5,529.9,1361.06666667,1206.7,235.6,379.8,503.8,469.5,319.4,Miss Fortune,[u'Marksman'],"[u'Quinn', u'Malphite', u'Volibear']",15102.3333333,232.666666667,33332.6666667,16725.0,Quinn,Malphite,Volibear
2054994354,59328355,200,2054994354-200,67,"[420, 24, 86]",1,3,9,SILVER,2733,18,9,11,1,6.8,8.0,5.1,4.9,467.6,622.666666667,452.8,206.5,334.3,1178.26666667,832.9,306.1,491.9,740.266666667,612.5,274.9,Vayne,"[u'Marksman', u'Assassin']","[u'Illaoi', u'Jax', u'Garen']",17495.6666667,248.0,26515.6666667,21195.6666667,Illaoi,Jax,Garen
2054994354,58493916,200,2054994354-200,127,"[420, 24, 86]",1,3,9,SILVER,2733,7,7,15,1,5.1,4.86666666667,6.1,6.4,318.8,404.6,468.7,230.5,651.4,1218.06666667,597.5,255.7,381.0,450.733333333,615.9,475.8,Lissandra,[u'Mage'],"[u'Illaoi', u'Jax', u'Garen']",14226.0,224.666666667,27226.6666667,19234.3333333,Illaoi,Jax,Garen
2054994354,19428550,200,2054994354-200,201,"[420, 24, 86]",1,3,9,SILVER,2733,2,6,35,1,2.2,0.933333333333,1.5,1.0,354.4,425.0,331.0,180.1,701.7,1424.66666667,816.1,385.5,412.8,534.266666667,469.4,209.4,Braum,"[u'Support', u'Tank']","[u'Illaoi', u'Jax', u'Garen']",12905.0,56.3333333333,33279.6666667,16258.6666667,Illaoi,Jax,Garen
2054994354,48320530,200,2054994354-200,96,"[420, 24, 86]",1,3,9,SILVER,2733,25,11,8,1,0.9,3.13333333333,3.0,0.1,467.5,646.4,492.1,227.1,763.4,1509.33333333,487.4,573.5,488.5,738.2,615.1,331.7,Kog'Maw,"[u'Marksman', u'Mage']","[u'Illaoi', u'Jax', u'Garen']",18331.0,71.3333333333,33336.3333333,21735.0,Illaoi,Jax,Garen
2054994354,58434337,200,2054994354-200,7,"[420, 24, 86]",1,3,9,SILVER,2733,8,6,19,1,2.3,1.26666666667,1.8,4.4,352.6,367.533333333,347.0,188.1,520.0,725.066666667,578.3,219.8,292.9,509.466666667,407.0,428.4,LeBlanc,"[u'Assassin', u'Mage']","[u'Illaoi', u'Jax', u'Garen']",12552.3333333,97.6666666667,20431.6666667,16377.6666667,Illaoi,Jax,Garen
2054994531,69093599,100,2054994531-100,77,"[36, 157, 24]",0,2,8,UNRANKED,2984,15,17,12,0,1.1,1.4,0.6,0.2,344.8,363.0,473.7,186.2,670.5,1565.2,1128.1,626.2,381.1,486.4,355.6,228.3,Udyr,"[u'Fighter', u'Tank']","[u'Dr. Mundo', u'Yasuo', u'Jax']",13677.0,33.0,39900.0,14514.0,Dr. Mundo,Yasuo,Jax
2054994531,60003691,100,2054994531-100,58,"[36, 157, 24]",0,2,8,BRONZE,2984,23,13,16,0,6.2,5.13333333333,6.2,4.3,509.4,386.133333333,696.0,262.4,1015.1,2015.13333333,1964.3,693.9,583.2,451.8,510.9,442.8,Renekton,"[u'Fighter', u'Tank']","[u'Dr. Mundo', u'Yasuo', u'Jax']",18539.3333333,218.333333333,56884.3333333,19887.0,Dr. Mundo,Yasuo,Jax
2054994531,59658765,100,2054994531-100,268,"[36, 157, 24]",0,2,8,BRONZE,2984,13,15,22,0,3.6,3.86666666667,2.7,5.6,420.3,409.533333333,404.8,259.6,849.4,1368.26666667,981.9,286.3,377.7,502.466666667,430.1,420.1,Azir,"[u'Mage', u'Marksman']","[u'Dr. Mundo', u'Yasuo', u'Jax']",14942.3333333,157.666666667,34858.6666667,17303.6666667,Dr. Mundo,Yasuo,Jax
2054994531,20269692,100,2054994531-100,201,"[36, 157, 24]",0,2,8,BRONZE,2984,0,13,24,0,0.8,0.266666666667,0.2,0.9,260.2,240.666666667,414.3,142.1,638.0,1163.06666667,1212.5,292.5,244.7,346.666666667,573.7,209.5,Braum,"[u'Support', u'Tank']","[u'Dr. Mundo', u'Yasuo', u'Jax']",10572.6666667,21.6666666667,33060.6666667,13745.6666667,Dr. Mundo,Yasuo,Jax
2054994531,25967910,100,2054994531-100,110,"[36, 157, 24]",0,2,8,BRONZE,2984,7,18,7,0,4.9,6.06666666667,5.9,4.0,341.5,438.266666667,511.7,184.5,638.8,1157.33333333,1271.3,347.0,398.5,532.733333333,552.9,263.4,Varus,"[u'Marksman', u'Mage']","[u'Dr. Mundo', u'Yasuo', u'Jax']",14759.6666667,208.666666667,34144.3333333,17475.3333333,Dr. Mundo,Yasuo,Jax
2054994531,61244845,200,2054994531-200,107,"[53, 21, 11]",1,3,9,BRONZE,2984,12,20,28,1,1.6,2.86666666667,1.4,0.2,325.3,371.333333333,329.4,343.6,770.3,1045.26666667,1237.2,567.5,363.9,514.8,315.3,319.4,Rengar,"[u'Assassin', u'Fighter']","[u'Blitzcrank', u'Miss Fortune', u'Master Yi']",13696.3333333,60.6666666667,36202.6666667,15134.0,Blitzcrank,Miss Fortune,Master Yi
2054994531,35126765,200,2054994531-200,4,"[53, 21, 11]",1,3,9,BRONZE,2984,20,9,20,1,3.1,3.53333333333,2.7,5.7,313.2,507.466666667,436.8,293.1,553.9,933.0,800.8,230.2,392.6,524.933333333,493.8,465.8,Twisted Fate,[u'Mage'],"[u'Blitzcrank', u'Miss Fortune', u'Master Yi']",15505.6666667,150.333333333,25179.0,18771.3333333,Blitzcrank,Miss Fortune,Master Yi
2054994531,61168997,200,2054994531-200,236,"[53, 21, 11]",1,3,9,BRONZE,2984,22,9,16,1,2.9,7.06666666667,7.7,5.3,347.6,614.8,516.7,257.3,295.5,1124.86666667,968.1,278.2,242.3,692.0,659.7,282.8,Lucian,[u'Marksman'],"[u'Blitzcrank', u'Miss Fortune', u'Master Yi']",17364.0,229.666666667,26666.6666667,18768.0,Blitzcrank,Miss Fortune,Master Yi
2054994531,19969475,200,2054994531-200,25,"[53, 21, 11]",1,3,9,BRONZE,2984,8,9,39,1,0.8,2.13333333333,1.0,0.1,325.9,399.733333333,559.0,148.5,393.9,948.533333333,888.8,130.4,366.9,493.133333333,614.7,303.1,Morgana,"[u'Mage', u'Support']","[u'Blitzcrank', u'Miss Fortune', u'Master Yi']",14331.3333333,40.3333333333,23616.3333333,17778.3333333,Blitzcrank,Miss Fortune,Master Yi
2054994531,65790646,200,2054994531-200,78,"[53, 21, 11]",1,3,9,BRONZE,2984,14,12,29,1,1.9,2.13333333333,2.7,2.5,414.2,387.866666667,373.9,211.1,818.0,1538.6,1484.5,485.6,378.1,602.733333333,516.7,440.8,Poppy,"[u'Tank', u'Fighter']","[u'Blitzcrank', u'Miss Fortune', u'Master Yi']",13870.6666667,92.3333333333,43267.0,19383.3333333,Blitzcrank,Miss Fortune,Master Yi
2054994735,64629839,100,2054994735-100,90,"[238, 24, 36]",0,2,5,SILVER,3129,10,9,22,0,7.3,4.1,4.1,4.9,386.1,352.85,394.1,236.6,372.5,1016.1,709.9,212.7,520.7,522.35,501.3,397.3,Malzahar,"[u'Mage', u'Assassin']","[u'Zed', u'Jax', u'Dr. Mundo']",13696.5,204.0,23112.0,19416.5,Zed,Jax,Dr. Mundo
2054994735,40852141,100,2054994735-100,78,"[238, 24, 36]",0,2,5,GOLD,3129,13,6,15,0,5.9,3.25,2.4,6.6,445.7,337.65,414.4,233.0,504.5,1003.2,983.1,244.2,499.8,486.8,408.3,437.1,Poppy,"[u'Tank', u'Fighter']","[u'Zed', u'Jax', u'Dr. Mundo']",14307.5,181.5,27350.0,18320.0,Zed,Jax,Dr. Mundo
2054994735,42008563,100,2054994735-100,81,"[238, 24, 36]",0,2,5,UNRANKED,3129,8,13,20,0,3.4,2.4,3.5,4.9,321.7,342.6,423.9,195.9,626.8,878.15,715.2,186.2,382.6,418.35,448.7,274.3,Ezreal,"[u'Marksman', u'Mage']","[u'Zed', u'Jax', u'Dr. Mundo']",12841.0,142.0,24063.5,15239.5,Zed,Jax,Dr. Mundo
2054994735,27211569,100,2054994735-100,99,"[238, 24, 36]",0,2,5,UNRANKED,3129,11,5,22,0,1.6,3.15,1.3,0.7,335.2,440.35,448.4,142.1,288.5,557.15,414.0,252.9,346.0,494.4,363.7,276.9,Lux,"[u'Mage', u'Support']","[u'Zed', u'Jax', u'Dr. Mundo']",13660.5,67.5,15125.5,14810.0,Zed,Jax,Dr. Mundo
2054994735,48173042,100,2054994735-100,64,"[238, 24, 36]",0,2,5,SILVER,3129,18,14,22,0,0.6,2.35,0.6,0.1,519.3,386.9,437.2,227.3,949.2,1826.35,1721.4,608.6,501.0,479.1,490.5,308.2,Lee Sin,"[u'Fighter', u'Assassin']","[u'Zed', u'Jax', u'Dr. Mundo']",15707.0,36.5,51055.5,17788.0,Zed,Jax,Dr. Mundo
2054994735,25183398,200,2054994735-200,32,"[420, 131, 35]",2,4,10,UNRANKED,3129,2,11,18,1,5.2,6.25,4.6,5.3,284.6,433.45,449.9,196.7,733.3,1875.5,1120.5,352.7,383.0,549.95,528.9,401.5,Amumu,"[u'Tank', u'Mage']","[u'Illaoi', u'Diana', u'Shaco']",13646.5,213.5,40820.0,18633.5,Illaoi,Diana,Shaco
2054994735,22825208,200,2054994735-200,41,"[420, 131, 35]",2,4,10,SILVER,3129,10,13,10,1,5.7,5.8,4.5,5.2,296.2,465.2,437.0,258.0,1017.3,1484.9,1235.2,420.4,332.6,523.4,547.4,409.7,Gangplank,[u'Fighter'],"[u'Illaoi', u'Diana', u'Shaco']",14564.0,212.0,41578.0,18131.0,Illaoi,Diana,Shaco
2054994735,41215941,200,2054994735-200,110,"[420, 131, 35]",2,4,10,GOLD,3129,17,12,10,1,5.2,5.9,5.1,5.7,479.3,513.3,412.4,216.0,708.4,988.35,959.1,167.1,532.5,570.7,479.2,310.9,Varus,"[u'Marksman', u'Mage']","[u'Illaoi', u'Diana', u'Shaco']",16210.0,219.0,28229.5,18933.0,Illaoi,Diana,Shaco
2054994735,27313490,200,2054994735-200,63,"[420, 131, 35]",2,4,10,SILVER,3129,8,15,15,1,0.9,1.3,0.9,0.3,275.4,358.1,498.0,148.9,561.3,1092.3,947.5,216.8,226.6,348.35,454.8,272.3,Brand,[u'Mage'],"[u'Illaoi', u'Diana', u'Shaco']",12804.0,34.0,28179.0,13020.5,Illaoi,Diana,Shaco
2054994735,43704491,200,2054994735-200,77,"[420, 131, 35]",2,4,10,SILVER,3129,10,9,9,1,0.2,1.85,1.9,0.2,347.2,389.8,368.4,275.9,786.9,1470.65,1051.0,441.7,496.8,490.05,431.4,325.1,Udyr,"[u'Fighter', u'Tank']","[u'Illaoi', u'Diana', u'Shaco']",13813.0,41.5,37502.5,17433.5,Illaoi,Diana,Shaco
2054994812,69964207,100,2054994812-100,41,"[16, 122]",1,2,8,GOLD,2872,3,9,17,0,8.0,4.0,3.7,4.6,394.3,472.666666667,320.4,208.3,322.3,1035.93333333,1089.6,291.1,472.9,516.733333333,278.7,406.8,Gangplank,[u'Fighter'],"[u'Soraka', u'Darius']",13956.6666667,203.0,27389.3333333,16751.3333333,Soraka,Darius,
2054994812,26213693,100,2054994812-100,35,"[16, 122]",1,2,8,GOLD,2872,18,6,19,0,2.2,4.4,4.4,0.8,452.9,542.4,561.8,245.6,592.2,1107.53333333,1106.9,344.4,458.1,667.4,755.9,349.9,Shaco,[u'Assassin'],"[u'Soraka', u'Darius']",18027.0,118.0,31510.3333333,22313.0,Soraka,Darius,
2054994812,46054567,100,2054994812-100,161,"[16, 122]",1,2,8,UNRANKED,2872,15,14,15,0,4.7,4.66666666667,3.0,6.7,361.1,497.866666667,296.6,332.9,493.2,879.533333333,947.4,192.7,374.3,542.866666667,297.6,533.8,Vel'Koz,[u'Mage'],"[u'Soraka', u'Darius']",14884.6666667,190.666666667,25128.3333333,17485.6666667,Soraka,Darius,
2054994812,41671705,100,2054994812-100,203,"[16, 122]",1,2,8,UNRANKED,2872,7,11,20,0,7.0,5.06666666667,4.3,5.1,372.1,448.266666667,321.9,299.7,700.6,1364.2,1259.8,395.8,382.7,545.6,543.2,342.3,Kindred,[u'Marksman'],"[u'Soraka', u'Darius']",14419.6666667,214.666666667,37204.0,18138.0,Soraka,Darius,
2054994812,50147054,100,2054994812-100,111,"[16, 122]",1,2,8,PLATINUM,2872,6,9,22,0,2.6,1.2,1.9,2.3,319.2,376.4,329.5,254.9,591.7,1163.73333333,1183.4,391.5,375.9,506.866666667,381.4,366.4,Nautilus,"[u'Tank', u'Fighter']","[u'Soraka', u'Darius']",12800.0,80.0,33303.3333333,16305.6666667,Soraka,Darius,
2054994812,32381433,200,2054994812-200,12,"[36, 24, 63]",1,4,8,SILVER,2872,3,10,27,1,2.2,2.46666666667,2.3,1.9,294.3,364.133333333,374.5,192.6,709.4,2356.6,1416.6,434.5,372.9,444.933333333,566.5,276.9,Alistar,"[u'Tank', u'Support']","[u'Dr. Mundo', u'Jax', u'Brand']",12255.3333333,88.6666666667,49171.0,16612.3333333,Dr. Mundo,Jax,Brand
2054994812,69502370,200,2054994812-200,131,"[36, 24, 63]",1,4,8,UNRANKED,2872,18,9,12,1,1.2,3.33333333333,1.1,0.6,465.2,481.066666667,618.6,243.2,504.9,990.8,908.1,569.9,543.0,607.866666667,748.8,333.5,Diana,"[u'Fighter', u'Mage']","[u'Dr. Mundo', u'Jax', u'Brand']",18080.6666667,62.3333333333,29737.0,22331.6666667,Dr. Mundo,Jax,Brand
2054994812,56821629,200,2054994812-200,21,"[36, 24, 63]",1,4,8,GOLD,2872,7,11,17,1,7.7,4.4,6.1,5.3,340.4,361.533333333,469.6,224.4,366.5,579.2,801.5,302.3,330.0,298.866666667,561.0,282.6,Miss Fortune,[u'Marksman'],"[u'Dr. Mundo', u'Jax', u'Brand']",13959.3333333,235.0,20495.0,14724.6666667,Dr. Mundo,Jax,Brand
2054994812,71522808,200,2054994812-200,54,"[36, 24, 63]",1,4,8,UNRANKED,2872,11,7,14,1,7.2,3.66666666667,7.5,5.9,325.2,337.533333333,555.1,220.6,263.0,1401.4,882.1,381.2,470.4,366.266666667,651.6,443.0,Malphite,"[u'Tank', u'Fighter']","[u'Dr. Mundo', u'Jax', u'Brand']",14384.3333333,242.666666667,29277.0,19312.6666667,Dr. Mundo,Jax,Brand
2054994812,27725730,200,2054994812-200,238,"[36, 24, 63]",1,4,8,PLATINUM,2872,10,12,13,1,7.3,6.06666666667,5.4,5.5,392.2,477.333333333,378.1,248.3,594.8,1103.93333333,842.6,521.0,580.3,518.8,460.3,353.7,Zed,"[u'Assassin', u'Fighter']","[u'Dr. Mundo', u'Jax', u'Brand']",14959.3333333,242.666666667,30623.3333333,19131.0,Dr. Mundo,Jax,Brand
2054994893,49220050,100,2054994893-100,16,"[63, 223, 107]",1,3,6,PLATINUM,2957,3,6,30,0,0.4,0.933333333333,1.2,0.1,276.1,417.266666667,370.7,217.5,239.0,737.333333333,634.7,26.0,374.9,518.733333333,404.4,248.4,Soraka,"[u'Support', u'Mage']","[u'Brand', u'Tahm Kench', u'Rengar']",12815.6666667,26.3333333333,16370.3333333,15464.3333333,Brand,Tahm Kench,Rengar
2054994893,19466505,100,2054994893-100,92,"[63, 223, 107]",1,3,6,PLATINUM,2957,16,11,7,0,8.2,7.6,8.7,7.0,339.4,543.6,597.3,260.4,565.0,1218.66666667,1076.1,406.9,485.8,653.466666667,564.3,489.0,Riven,"[u'Fighter', u'Assassin']","[u'Brand', u'Tahm Kench', u'Rengar']",17407.0,315.0,32666.6666667,21925.6666667,Brand,Tahm Kench,Rengar
2054994893,20968244,100,2054994893-100,236,"[63, 223, 107]",1,3,6,PLATINUM,2957,13,10,19,0,8.4,4.53333333333,5.3,7.6,371.9,503.2,429.7,290.1,788.8,1563.93333333,971.7,178.5,392.7,592.666666667,494.6,283.7,Lucian,[u'Marksman'],"[u'Brand', u'Tahm Kench', u'Rengar']",15949.0,258.333333333,35029.3333333,17636.6666667,Brand,Tahm Kench,Rengar
2054994893,32650325,100,2054994893-100,64,"[63, 223, 107]",1,3,6,PLATINUM,2957,8,10,18,0,0.4,2.46666666667,2.1,0.5,256.2,419.866666667,452.0,207.9,773.4,1442.6,1210.1,433.1,313.9,483.133333333,556.2,284.6,Lee Sin,"[u'Fighter', u'Assassin']","[u'Brand', u'Tahm Kench', u'Rengar']",13359.6666667,54.6666666667,38592.0,16378.3333333,Brand,Tahm Kench,Rengar
2054994893,32237632,100,2054994893-100,4,"[63, 223, 107]",1,3,6,GOLD,2957,4,13,16,0,4.5,4.0,4.6,3.8,326.2,362.4,485.4,212.3,927.6,1224.86666667,1213.8,364.8,411.8,427.6,561.0,317.8,Twisted Fate,[u'Mage'],"[u'Brand', u'Tahm Kench', u'Rengar']",13863.0,169.0,37310.6666667,17182.0,Brand,Tahm Kench,Rengar
2054994893,43390686,200,2054994893-200,11,"[36, 24, 33]",2,2,10,PLATINUM,2957,28,13,6,1,2.0,2.13333333333,2.3,0.7,538.8,473.333333333,475.2,287.6,940.7,1412.6,1300.3,584.6,534.5,566.866666667,458.8,362.3,Master Yi,"[u'Assassin', u'Fighter']","[u'Dr. Mundo', u'Jax', u'Rammus']",17749.3333333,71.3333333333,42382.0,19224.6666667,Dr. Mundo,Jax,Rammus
