,matchId,summonerId,teamId,matchteamId,championId,ban,Barons,Dragons,Towers,Rank,matchDuration,Kills,Deaths,Assists,Winner,creepsTenToTwenty,creepsThirtyToEnd,creepsTwentyToThirty,creepsZeroToTen,goldTenToTwenty,goldThirtyToEnd,goldTwentyToThirty,goldZeroToTen,damageTenToTwenty,damageThirtyToEnd,damageTwentyToThirty,damageZeroToTen,xpTenToTwenty,xpThirtyToEnd,xpTwentyToThirty,xpZeroToTen,championName,Role,banlist,endGold,endCreeps,endDamage,endXp
0,2054994244,51666047,100,2054994244-100,236,"[36, 16, 238]",1,1,5,UNRANKED,3067,6,13,16,0,4.9,3.8,3.5,5.7,330.4,446.8,294.9,210.3,753.4,1250.2,948.6,252.5,384.2,550.15,355,373.1,Lucian,Marksman,"[u'Dr. Mundo', u'Soraka', u'Zed']",1282.4,17.9,3204.7,1662.45
1,2054994244,42726231,100,2054994244-100,40,"[36, 16, 238]",1,1,5,SILVER,3067,4,12,21,0,0.7,0.9,1.1,0,264.5,373.2,340.6,98,592.3,1209.6,681.6,0,414.4,558.65,377.4,0,Janna,Support,"[u'Dr. Mundo', u'Soraka', u'Zed']",1076.3,2.7,2483.5,1350.45
2,2054994244,49262934,100,2054994244-100,75,"[36, 16, 238]",1,1,5,SILVER,3067,16,7,11,0,8,7.7,6.2,4.9,409.6,584.95,437,213.4,901.5,1474.8,1136,591,615.7,818.55,566.2,380.5,Nasus,Fighter,"[u'Dr. Mundo', u'Soraka', u'Zed']",1644.95,26.8,4103.3,2380.95
3,2054994244,50204765,100,2054994244-100,32,"[36, 16, 238]",1,1,5,SILVER,3067,6,15,18,0,1.5,2.2,3,1.1,353.8,400.55,304.5,172.8,883.2,1375.75,1006.9,514.5,531,546.2,432.3,232.5,Amumu,Tank,"[u'Dr. Mundo', u'Soraka', u'Zed']",1231.65,7.8,3780.35,1742
4,2054994244,53865827,100,2054994244-100,98,"[36, 16, 238]",1,1,5,SILVER,3067,13,17,14,0,2.5,3.05,2.2,3.4,302.6,387.25,369.5,195.8,860.7,1570.05,1569.8,476.1,448.5,436.3,410.2,347.3,Shen,Tank,"[u'Dr. Mundo', u'Soraka', u'Zed']",1255.15,11.15,4476.65,1642.3
5,2054994244,28903187,200,2054994244-200,85,"[420, 24, 55]",0,4,10,SILVER,3067,9,7,12,1,5,4.75,3.5,5.6,308.8,478.6,296.5,285.3,522.2,1184.35,757.1,256.5,350.8,566.55,389.2,469.7,Kennen,Mage,"[u'Illaoi', u'Jax', u'Katarina']",1369.2,18.85,2720.15,1776.25
6,2054994244,63800895,200,2054994244-200,157,"[420, 24, 55]",0,4,10,SILVER,3067,5,14,13,1,7.8,5.3,6,5.6,362.2,422.35,335.7,288.1,844.9,978.15,1065.9,369.6,449.2,480.2,455.4,450.8,Yasuo,Fighter,"[u'Illaoi', u'Jax', u'Katarina']",1408.35,24.7,3258.55,1835.6
7,2054994244,51403662,200,2054994244-200,432,"[420, 24, 55]",0,4,10,BRONZE,3067,5,4,25,1,0,1.05,1.4,0.7,295.3,385.05,278.6,184.6,613.1,945.2,317,150.7,370.9,505.75,435.7,259.5,Bard,Support,"[u'Illaoi', u'Jax', u'Katarina']",1143.55,3.15,2026,1571.85
8,2054994244,65760428,200,2054994244-200,80,"[420, 24, 55]",0,4,10,SILVER,3067,28,13,12,1,2.4,1.15,0.8,0.2,519.7,400.3,412.8,365.9,994.9,1339.35,1307.7,440.5,648,337.25,507.4,377.4,Pantheon,Fighter,"[u'Illaoi', u'Jax', u'Katarina']",1698.7,4.55,4082.45,1870.05
9,2054994244,19171337,200,2054994244-200,67,"[420, 24, 55]",0,4,10,UNRANKED,3067,17,8,15,1,7.8,4.4,5.2,5.9,442.6,457,459.3,239.8,635.9,1137.85,712.7,266.1,494.2,530.1,480.5,379.3,Vayne,Marksman,"[u'Illaoi', u'Jax', u'Katarina']",1598.7,23.3,2752.55,1884.1
10,2054994283,27952704,100,2054994283-100,150,"[24, 420, 16]",0,1,3,GOLD,2941,7,15,14,0,6.3,2.666666667,3.6,4.5,279.9,347.1333333,383.2,220.1,602.8,1573.733333,941,332.5,396.6,441.8666667,475.2,420.2,Gnar,Fighter,"[u'Jax', u'Illaoi', u'Soraka']",1230.333333,17.06666667,3450.033333,1733.866667
11,2054994283,34882079,100,2054994283-100,32,"[24, 420, 16]",0,1,3,GOLD,2941,2,9,19,0,1,2.733333333,1.6,0.2,271.6,307.9333333,388.1,226.2,970.6,1449.733333,1628.1,546.4,377.8,436.1333333,622,337.5,Amumu,Tank,"[u'Jax', u'Illaoi', u'Soraka']",1193.833333,5.533333333,4594.833333,1773.433333
12,2054994283,24933652,100,2054994283-100,21,"[24, 420, 16]",0,1,3,UNRANKED,2941,7,10,12,0,8,7.466666667,7.4,5.4,355.2,416.5333333,445.6,225.4,337,910.8,712.9,255.2,389,504.7333333,616.4,293.2,Miss Fortune,Marksman,"[u'Jax', u'Illaoi', u'Soraka']",1442.733333,28.26666667,2215.9,1803.333333
13,2054994283,49320062,100,2054994283-100,62,"[24, 420, 16]",0,1,3,SILVER,2941,13,7,9,0,5.2,5.8,7.7,3.2,343.7,367.2666667,469,224.8,621.3,901.9333333,873.4,381.2,446.1,500.6666667,532.7,383.2,Wukong,Fighter,"[u'Jax', u'Illaoi', u'Soraka']",1404.766667,21.9,2777.833333,1862.666667
14,2054994283,40922889,100,2054994283-100,53,"[24, 420, 16]",0,1,3,GOLD,2941,9,9,16,0,1.5,4.466666667,1.8,0.1,264.2,404.6666667,423.5,147.6,553.1,687.2666667,1029.5,258.4,316.4,532.0666667,544,281.4,Blitzcrank,Tank,"[u'Jax', u'Illaoi', u'Soraka']",1239.966667,7.866666667,2528.266667,1673.866667
15,2054994283,59272608,200,2054994283-200,157,"[36, 86, 63]",2,4,10,GOLD,2941,19,10,13,1,9.9,6.6,5.2,6.1,566.3,550.7333333,531.4,234.1,711.2,1079.266667,899,312.1,754.8,867.8666667,405.1,391.2,Yasuo,Fighter,"[u'Dr. Mundo', u'Garen', u'Brand']",1882.533333,27.8,3001.566667,2418.966667
16,2054994283,49377527,200,2054994283-200,41,"[36, 86, 63]",2,4,10,GOLD,2941,7,11,17,1,6.5,7.4,7.7,7.4,449.5,499.6666667,542.4,325.3,643.3,1141.4,1046.2,449.5,500.8,631.4,489.4,501.8,Gangplank,Fighter,"[u'Dr. Mundo', u'Garen', u'Brand']",1816.866667,29,3280.4,2123.4
17,2054994283,46300728,200,2054994283-200,201,"[36, 86, 63]",2,4,10,SILVER,2941,2,5,28,1,0.9,0.4,0.3,0.9,312,308.1333333,353.8,168.8,549.3,948.3333333,883.3,213.3,347.3,386,447.2,277.2,Braum,Support,"[u'Dr. Mundo', u'Garen', u'Brand']",1142.733333,2.5,2594.233333,1457.7
18,2054994283,37847055,200,2054994283-200,106,"[36, 86, 63]",2,4,10,SILVER,2941,9,6,16,1,0.7,2,1,0.5,397.1,393.8666667,437.9,247.3,884.5,1604.2,1921.7,561.2,437,543.1333333,478,276.4,Volibear,Fighter,"[u'Dr. Mundo', u'Garen', u'Brand']",1476.166667,4.2,4971.6,1734.533333
19,2054994283,46299411,200,2054994283-200,18,"[36, 86, 63]",2,4,10,SILVER,2941,13,7,10,1,6.6,2.8,3.2,5.7,414.8,378.0666667,441.8,247.9,340.4,717.9333333,749.5,219.4,413.7,545.7333333,474.2,258,Tristana,Marksman,"[u'Dr. Mundo', u'Garen', u'Brand']",1482.566667,18.3,2027.233333,1691.633333
20,2054994354,51090805,100,2054994354-100,36,"[133, 54, 106]",0,3,5,SILVER,2733,11,11,9,0,6.7,2.933333333,4.4,5,377.9,447.6666667,386.5,196.5,843.9,2164.533333,1066.9,269.3,484.3,565.4666667,438.1,384.1,Dr. Mundo,Fighter,"[u'Quinn', u'Malphite', u'Volibear']",1408.566667,19.03333333,4344.633333,1871.966667
21,2054994354,69593219,100,2054994354-100,64,"[133, 54, 106]",0,3,5,UNRANKED,2733,11,10,9,0,2.1,1.933333333,2.2,0.2,430.2,341.8,405.1,296.3,963.4,1797.066667,804.3,579.5,481,419.1333333,597.1,299.9,Lee Sin,Fighter,"[u'Quinn', u'Malphite', u'Volibear']",1473.4,6.433333333,4144.266667,1797.133333
22,2054994354,51053827,100,2054994354-100,238,"[133, 54, 106]",0,3,5,SILVER,2733,8,9,7,0,3.9,4.866666667,6.1,6.8,302.1,473,378,270.5,340.8,1011.066667,401.9,197.5,292.7,582.2666667,411.5,421.1,Zed,Assassin,"[u'Quinn', u'Malphite', u'Volibear']",1423.6,21.66666667,1951.266667,1707.566667
23,2054994354,31917017,100,2054994354-100,16,"[133, 54, 106]",0,3,5,SILVER,2733,2,14,14,0,0.9,0.466666667,0.2,0.4,293.2,324.8,281.5,171.1,484.5,1107.066667,468.9,207.5,242.7,413.2666667,303.5,275.4,Soraka,Support,"[u'Quinn', u'Malphite', u'Volibear']",1070.6,1.966666667,2267.966667,1234.866667
24,2054994354,56938063,100,2054994354-100,21,"[133, 54, 106]",0,3,5,SILVER,2733,6,16,12,0,6.7,5.866666667,5.6,5.1,419.1,378.1333333,420.5,292.5,529.9,1361.066667,1206.7,235.6,379.8,503.8,469.5,319.4,Miss Fortune,Marksman,"[u'Quinn', u'Malphite', u'Volibear']",1510.233333,23.26666667,3333.266667,1672.5
25,2054994354,59328355,200,2054994354-200,67,"[420, 24, 86]",1,3,9,SILVER,2733,18,9,11,1,6.8,8,5.1,4.9,467.6,622.6666667,452.8,206.5,334.3,1178.266667,832.9,306.1,491.9,740.2666667,612.5,274.9,Vayne,Marksman,"[u'Illaoi', u'Jax', u'Garen']",1749.566667,24.8,2651.566667,2119.566667
26,2054994354,58493916,200,2054994354-200,127,"[420, 24, 86]",1,3,9,SILVER,2733,7,7,15,1,5.1,4.866666667,6.1,6.4,318.8,404.6,468.7,230.5,651.4,1218.066667,597.5,255.7,381,450.7333333,615.9,475.8,Lissandra,Mage,"[u'Illaoi', u'Jax', u'Garen']",1422.6,22.46666667,2722.666667,1923.433333
27,2054994354,19428550,200,2054994354-200,201,"[420, 24, 86]",1,3,9,SILVER,2733,2,6,35,1,2.2,0.933333333,1.5,1,354.4,425,331,180.1,701.7,1424.666667,816.1,385.5,412.8,534.2666667,469.4,209.4,Braum,Support,"[u'Illaoi', u'Jax', u'Garen']",1290.5,5.633333333,3327.966667,1625.866667
28,2054994354,48320530,200,2054994354-200,96,"[420, 24, 86]",1,3,9,SILVER,2733,25,11,8,1,0.9,3.133333333,3,0.1,467.5,646.4,492.1,227.1,763.4,1509.333333,487.4,573.5,488.5,738.2,615.1,331.7,Kog'Maw,Marksman,"[u'Illaoi', u'Jax', u'Garen']",1833.1,7.133333333,3333.633333,2173.5
29,2054994354,58434337,200,2054994354-200,7,"[420, 24, 86]",1,3,9,SILVER,2733,8,6,19,1,2.3,1.266666667,1.8,4.4,352.6,367.5333333,347,188.1,520,725.0666667,578.3,219.8,292.9,509.4666667,407,428.4,LeBlanc,Assassin,"[u'Illaoi', u'Jax', u'Garen']",1255.233333,9.766666667,2043.166667,1637.766667
30,2054994531,69093599,100,2054994531-100,77,"[36, 157, 24]",0,2,8,UNRANKED,2984,15,17,12,0,1.1,1.4,0.6,0.2,344.8,363,473.7,186.2,670.5,1565.2,1128.1,626.2,381.1,486.4,355.6,228.3,Udyr,Fighter,"[u'Dr. Mundo', u'Yasuo', u'Jax']",1367.7,3.3,3990,1451.4
31,2054994531,60003691,100,2054994531-100,58,"[36, 157, 24]",0,2,8,BRONZE,2984,23,13,16,0,6.2,5.133333333,6.2,4.3,509.4,386.1333333,696,262.4,1015.1,2015.133333,1964.3,693.9,583.2,451.8,510.9,442.8,Renekton,Fighter,"[u'Dr. Mundo', u'Yasuo', u'Jax']",1853.933333,21.83333333,5688.433333,1988.7
32,2054994531,59658765,100,2054994531-100,268,"[36, 157, 24]",0,2,8,BRONZE,2984,13,15,22,0,3.6,3.866666667,2.7,5.6,420.3,409.5333333,404.8,259.6,849.4,1368.266667,981.9,286.3,377.7,502.4666667,430.1,420.1,Azir,Mage,"[u'Dr. Mundo', u'Yasuo', u'Jax']",1494.233333,15.76666667,3485.866667,1730.366667
33,2054994531,20269692,100,2054994531-100,201,"[36, 157, 24]",0,2,8,BRONZE,2984,0,13,24,0,0.8,0.266666667,0.2,0.9,260.2,240.6666667,414.3,142.1,638,1163.066667,1212.5,292.5,244.7,346.6666667,573.7,209.5,Braum,Support,"[u'Dr. Mundo', u'Yasuo', u'Jax']",1057.266667,2.166666667,3306.066667,1374.566667
34,2054994531,25967910,100,2054994531-100,110,"[36, 157, 24]",0,2,8,BRONZE,2984,7,18,7,0,4.9,6.066666667,5.9,4,341.5,438.2666667,511.7,184.5,638.8,1157.333333,1271.3,347,398.5,532.7333333,552.9,263.4,Varus,Marksman,"[u'Dr. Mundo', u'Yasuo', u'Jax']",1475.966667,20.86666667,3414.433333,1747.533333
35,2054994531,61244845,200,2054994531-200,107,"[53, 21, 11]",1,3,9,BRONZE,2984,12,20,28,1,1.6,2.866666667,1.4,0.2,325.3,371.3333333,329.4,343.6,770.3,1045.266667,1237.2,567.5,363.9,514.8,315.3,319.4,Rengar,Assassin,"[u'Blitzcrank', u'Miss Fortune', u'Master Yi']",1369.633333,6.066666667,3620.266667,1513.4
36,2054994531,35126765,200,2054994531-200,4,"[53, 21, 11]",1,3,9,BRONZE,2984,20,9,20,1,3.1,3.533333333,2.7,5.7,313.2,507.4666667,436.8,293.1,553.9,933,800.8,230.2,392.6,524.9333333,493.8,465.8,Twisted Fate,Mage,"[u'Blitzcrank', u'Miss Fortune', u'Master Yi']",1550.566667,15.03333333,2517.9,1877.133333
37,2054994531,61168997,200,2054994531-200,236,"[53, 21, 11]",1,3,9,BRONZE,2984,22,9,16,1,2.9,7.066666667,7.7,5.3,347.6,614.8,516.7,257.3,295.5,1124.866667,968.1,278.2,242.3,692,659.7,282.8,Lucian,Marksman,"[u'Blitzcrank', u'Miss Fortune', u'Master Yi']",1736.4,22.96666667,2666.666667,1876.8
38,2054994531,19969475,200,2054994531-200,25,"[53, 21, 11]",1,3,9,BRONZE,2984,8,9,39,1,0.8,2.133333333,1,0.1,325.9,399.7333333,559,148.5,393.9,948.5333333,888.8,130.4,366.9,493.1333333,614.7,303.1,Morgana,Mage,"[u'Blitzcrank', u'Miss Fortune', u'Master Yi']",1433.133333,4.033333333,2361.633333,1777.833333
39,2054994531,65790646,200,2054994531-200,78,"[53, 21, 11]",1,3,9,BRONZE,2984,14,12,29,1,1.9,2.133333333,2.7,2.5,414.2,387.8666667,373.9,211.1,818,1538.6,1484.5,485.6,378.1,602.7333333,516.7,440.8,Poppy,Tank,"[u'Blitzcrank', u'Miss Fortune', u'Master Yi']",1387.066667,9.233333333,4326.7,1938.333333
40,2054994735,64629839,100,2054994735-100,90,"[238, 24, 36]",0,2,5,SILVER,3129,10,9,22,0,7.3,4.1,4.1,4.9,386.1,352.85,394.1,236.6,372.5,1016.1,709.9,212.7,520.7,522.35,501.3,397.3,Malzahar,Mage,"[u'Zed', u'Jax', u'Dr. Mundo']",1369.65,20.4,2311.2,1941.65
41,2054994735,40852141,100,2054994735-100,78,"[238, 24, 36]",0,2,5,GOLD,3129,13,6,15,0,5.9,3.25,2.4,6.6,445.7,337.65,414.4,233,504.5,1003.2,983.1,244.2,499.8,486.8,408.3,437.1,Poppy,Tank,"[u'Zed', u'Jax', u'Dr. Mundo']",1430.75,18.15,2735,1832
42,2054994735,42008563,100,2054994735-100,81,"[238, 24, 36]",0,2,5,UNRANKED,3129,8,13,20,0,3.4,2.4,3.5,4.9,321.7,342.6,423.9,195.9,626.8,878.15,715.2,186.2,382.6,418.35,448.7,274.3,Ezreal,Marksman,"[u'Zed', u'Jax', u'Dr. Mundo']",1284.1,14.2,2406.35,1523.95
43,2054994735,27211569,100,2054994735-100,99,"[238, 24, 36]",0,2,5,UNRANKED,3129,11,5,22,0,1.6,3.15,1.3,0.7,335.2,440.35,448.4,142.1,288.5,557.15,414,252.9,346,494.4,363.7,276.9,Lux,Mage,"[u'Zed', u'Jax', u'Dr. Mundo']",1366.05,6.75,1512.55,1481
44,2054994735,48173042,100,2054994735-100,64,"[238, 24, 36]",0,2,5,SILVER,3129,18,14,22,0,0.6,2.35,0.6,0.1,519.3,386.9,437.2,227.3,949.2,1826.35,1721.4,608.6,501,479.1,490.5,308.2,Lee Sin,Fighter,"[u'Zed', u'Jax', u'Dr. Mundo']",1570.7,3.65,5105.55,1778.8
45,2054994735,25183398,200,2054994735-200,32,"[420, 131, 35]",2,4,10,UNRANKED,3129,2,11,18,1,5.2,6.25,4.6,5.3,284.6,433.45,449.9,196.7,733.3,1875.5,1120.5,352.7,383,549.95,528.9,401.5,Amumu,Tank,"[u'Illaoi', u'Diana', u'Shaco']",1364.65,21.35,4082,1863.35
46,2054994735,22825208,200,2054994735-200,41,"[420, 131, 35]",2,4,10,SILVER,3129,10,13,10,1,5.7,5.8,4.5,5.2,296.2,465.2,437,258,1017.3,1484.9,1235.2,420.4,332.6,523.4,547.4,409.7,Gangplank,Fighter,"[u'Illaoi', u'Diana', u'Shaco']",1456.4,21.2,4157.8,1813.1
47,2054994735,41215941,200,2054994735-200,110,"[420, 131, 35]",2,4,10,GOLD,3129,17,12,10,1,5.2,5.9,5.1,5.7,479.3,513.3,412.4,216,708.4,988.35,959.1,167.1,532.5,570.7,479.2,310.9,Varus,Marksman,"[u'Illaoi', u'Diana', u'Shaco']",1621,21.9,2822.95,1893.3
48,2054994735,27313490,200,2054994735-200,63,"[420, 131, 35]",2,4,10,SILVER,3129,8,15,15,1,0.9,1.3,0.9,0.3,275.4,358.1,498,148.9,561.3,1092.3,947.5,216.8,226.6,348.35,454.8,272.3,Brand,Mage,"[u'Illaoi', u'Diana', u'Shaco']",1280.4,3.4,2817.9,1302.05
49,2054994735,43704491,200,2054994735-200,77,"[420, 131, 35]",2,4,10,SILVER,3129,10,9,9,1,0.2,1.85,1.9,0.2,347.2,389.8,368.4,275.9,786.9,1470.65,1051,441.7,496.8,490.05,431.4,325.1,Udyr,Fighter,"[u'Illaoi', u'Diana', u'Shaco']",1381.3,4.15,3750.25,1743.35
50,2054994812,69964207,100,2054994812-100,41,"[16, 122]",1,2,8,GOLD,2872,3,9,17,0,8,4,3.7,4.6,394.3,472.6666667,320.4,208.3,322.3,1035.933333,1089.6,291.1,472.9,516.7333333,278.7,406.8,Gangplank,Fighter,"[u'Soraka', u'Darius']",1395.666667,20.3,2738.933333,1675.133333
51,2054994812,26213693,100,2054994812-100,35,"[16, 122]",1,2,8,GOLD,2872,18,6,19,0,2.2,4.4,4.4,0.8,452.9,542.4,561.8,245.6,592.2,1107.533333,1106.9,344.4,458.1,667.4,755.9,349.9,Shaco,Assassin,"[u'Soraka', u'Darius']",1802.7,11.8,3151.033333,2231.3
52,2054994812,46054567,100,2054994812-100,161,"[16, 122]",1,2,8,UNRANKED,2872,15,14,15,0,4.7,4.666666667,3,6.7,361.1,497.8666667,296.6,332.9,493.2,879.5333333,947.4,192.7,374.3,542.8666667,297.6,533.8,Vel'Koz,Mage,"[u'Soraka', u'Darius']",1488.466667,19.06666667,2512.833333,1748.566667
53,2054994812,41671705,100,2054994812-100,203,"[16, 122]",1,2,8,UNRANKED,2872,7,11,20,0,7,5.066666667,4.3,5.1,372.1,448.2666667,321.9,299.7,700.6,1364.2,1259.8,395.8,382.7,545.6,543.2,342.3,Kindred,Marksman,"[u'Soraka', u'Darius']",1441.966667,21.46666667,3720.4,1813.8
54,2054994812,50147054,100,2054994812-100,111,"[16, 122]",1,2,8,PLATINUM,2872,6,9,22,0,2.6,1.2,1.9,2.3,319.2,376.4,329.5,254.9,591.7,1163.733333,1183.4,391.5,375.9,506.8666667,381.4,366.4,Nautilus,Tank,"[u'Soraka', u'Darius']",1280,8,3330.333333,1630.566667
55,2054994812,32381433,200,2054994812-200,12,"[36, 24, 63]",1,4,8,SILVER,2872,3,10,27,1,2.2,2.466666667,2.3,1.9,294.3,364.1333333,374.5,192.6,709.4,2356.6,1416.6,434.5,372.9,444.9333333,566.5,276.9,Alistar,Tank,"[u'Dr. Mundo', u'Jax', u'Brand']",1225.533333,8.866666667,4917.1,1661.233333
56,2054994812,69502370,200,2054994812-200,131,"[36, 24, 63]",1,4,8,UNRANKED,2872,18,9,12,1,1.2,3.333333333,1.1,0.6,465.2,481.0666667,618.6,243.2,504.9,990.8,908.1,569.9,543,607.8666667,748.8,333.5,Diana,Fighter,"[u'Dr. Mundo', u'Jax', u'Brand']",1808.066667,6.233333333,2973.7,2233.166667
57,2054994812,56821629,200,2054994812-200,21,"[36, 24, 63]",1,4,8,GOLD,2872,7,11,17,1,7.7,4.4,6.1,5.3,340.4,361.5333333,469.6,224.4,366.5,579.2,801.5,302.3,330,298.8666667,561,282.6,Miss Fortune,Marksman,"[u'Dr. Mundo', u'Jax', u'Brand']",1395.933333,23.5,2049.5,1472.466667
58,2054994812,71522808,200,2054994812-200,54,"[36, 24, 63]",1,4,8,UNRANKED,2872,11,7,14,1,7.2,3.666666667,7.5,5.9,325.2,337.5333333,555.1,220.6,263,1401.4,882.1,381.2,470.4,366.2666667,651.6,443,Malphite,Tank,"[u'Dr. Mundo', u'Jax', u'Brand']",1438.433333,24.26666667,2927.7,1931.266667
59,2054994812,27725730,200,2054994812-200,238,"[36, 24, 63]",1,4,8,PLATINUM,2872,10,12,13,1,7.3,6.066666667,5.4,5.5,392.2,477.3333333,378.1,248.3,594.8,1103.933333,842.6,521,580.3,518.8,460.3,353.7,Zed,Assassin,"[u'Dr. Mundo', u'Jax', u'Brand']",1495.933333,24.26666667,3062.333333,1913.1
60,2054994893,49220050,100,2054994893-100,16,"[63, 223, 107]",1,3,6,PLATINUM,2957,3,6,30,0,0.4,0.933333333,1.2,0.1,276.1,417.2666667,370.7,217.5,239,737.3333333,634.7,26,374.9,518.7333333,404.4,248.4,Soraka,Support,"[u'Brand', u'Tahm Kench', u'Rengar']",1281.566667,2.633333333,1637.033333,1546.433333
61,2054994893,19466505,100,2054994893-100,92,"[63, 223, 107]",1,3,6,PLATINUM,2957,16,11,7,0,8.2,7.6,8.7,7,339.4,543.6,597.3,260.4,565,1218.666667,1076.1,406.9,485.8,653.4666667,564.3,489,Riven,Fighter,"[u'Brand', u'Tahm Kench', u'Rengar']",1740.7,31.5,3266.666667,2192.566667
62,2054994893,20968244,100,2054994893-100,236,"[63, 223, 107]",1,3,6,PLATINUM,2957,13,10,19,0,8.4,4.533333333,5.3,7.6,371.9,503.2,429.7,290.1,788.8,1563.933333,971.7,178.5,392.7,592.6666667,494.6,283.7,Lucian,Marksman,"[u'Brand', u'Tahm Kench', u'Rengar']",1594.9,25.83333333,3502.933333,1763.666667
63,2054994893,32650325,100,2054994893-100,64,"[63, 223, 107]",1,3,6,PLATINUM,2957,8,10,18,0,0.4,2.466666667,2.1,0.5,256.2,419.8666667,452,207.9,773.4,1442.6,1210.1,433.1,313.9,483.1333333,556.2,284.6,Lee Sin,Fighter,"[u'Brand', u'Tahm Kench', u'Rengar']",1335.966667,5.466666667,3859.2,1637.833333
64,2054994893,32237632,100,2054994893-100,4,"[63, 223, 107]",1,3,6,GOLD,2957,4,13,16,0,4.5,4,4.6,3.8,326.2,362.4,485.4,212.3,927.6,1224.866667,1213.8,364.8,411.8,427.6,561,317.8,Twisted Fate,Mage,"[u'Brand', u'Tahm Kench', u'Rengar']",1386.3,16.9,3731.066667,1718.2
65,2054994893,43390686,200,2054994893-200,11,"[36, 24, 33]",2,2,10,PLATINUM,2957,28,13,6,1,2,2.133333333,2.3,0.7,538.8,473.3333333,475.2,287.6,940.7,1412.6,1300.3,584.6,534.5,566.8666667,458.8,362.3,Master Yi,Assassin,"[u'Dr. Mundo', u'Jax', u'Rammus']",1774.933333,7.133333333,4238.2,1922.466667
66,2054994893,51557558,200,2054994893-200,89,"[36, 24, 33]",2,2,10,PLATINUM,2957,1,9,25,1,1.2,1.466666667,1.5,0.7,279.2,376.5333333,348.4,140.4,656.5,1426.6,1209,239.2,286.3,495.4666667,490.6,196.8,Leona,Tank,"[u'Dr. Mundo', u'Jax', u'Rammus']",1144.533333,4.866666667,3531.3,1469.166667
67,2054994893,58829109,200,2054994893-200,420,"[36, 24, 33]",2,2,10,PLATINUM,2957,8,4,12,1,9.4,8.333333333,7.2,5,446.2,512.1333333,433.2,229.3,717.3,1747.133333,767.8,356.3,642.9,812.6,532.3,418.9,Illaoi,Fighter,"[u'Dr. Mundo', u'Jax', u'Rammus']",1620.833333,29.93333333,3588.533333,2406.7
68,2054994893,38868773,200,2054994893-200,222,"[36, 24, 33]",2,2,10,PLATINUM,2957,7,9,19,1,8.1,4.466666667,5.4,6.8,362.2,413.2666667,424.2,235.9,309.9,865.5333333,637.4,216.1,355.8,435.4666667,545.7,303.5,Jinx,Marksman,"[u'Dr. Mundo', u'Jax', u'Rammus']",1435.566667,24.76666667,2028.933333,1640.466667
69,2054994893,36512164,200,2054994893-200,45,"[36, 24, 33]",2,2,10,GOLD,2957,6,10,16,1,5.2,3,3.5,5.1,327,413.8,472.6,243.8,524.4,722.4,724.1,223.8,392.2,493.8,550.8,398.4,Veigar,Mage,"[u'Dr. Mundo', u'Jax', u'Rammus']",1457.2,16.8,2194.7,1835.2
70,2054994964,54779554,100,2054994964-100,76,"[53, 24, 54]",0,3,9,SILVER,2729,18,11,17,1,6.6,5.266666667,4.1,5.2,430.8,471.3333333,447.4,271.8,551.2,840.8666667,799.8,463.6,454.7,545.7333333,324.6,344.9,Nidalee,Assassin,"[u'Blitzcrank', u'Jax', u'Malphite']",1621.333333,21.16666667,2655.466667,1669.933333
71,2054994964,51941735,100,2054994964-100,58,"[53, 24, 54]",0,3,9,BRONZE,2729,5,9,24,1,3.4,2.866666667,2.6,3.2,399.2,332.4,319.3,142.3,702.3,2415.266667,1306.3,408.2,414.2,413.4666667,421.2,258,Renekton,Fighter,"[u'Blitzcrank', u'Jax', u'Malphite']",1193.2,12.06666667,4832.066667,1506.866667
72,2054994964,47675797,100,2054994964-100,64,"[53, 24, 54]",0,3,9,SILVER,2729,14,9,19,1,1.4,2.866666667,3.1,0.2,455.8,374.5333333,542.3,331.7,799.7,1503.333333,1073.5,623.4,498,396.1333333,615.8,400.7,Lee Sin,Fighter,"[u'Blitzcrank', u'Jax', u'Malphite']",1704.333333,7.566666667,3999.933333,1910.633333
73,2054994964,46137973,100,2054994964-100,81,"[53, 24, 54]",0,3,9,SILVER,2729,10,6,22,1,6.2,4.666666667,5.9,5.1,309,442.4666667,435.4,291,448.9,844.6666667,548.4,265.2,382.8,402.8,475.6,310.5,Ezreal,Marksman,"[u'Blitzcrank', u'Jax', u'Malphite']",1477.866667,21.86666667,2107.166667,1571.7
74,2054994964,37995052,100,2054994964-100,412,"[53, 24, 54]",0,3,9,SILVER,2729,3,11,30,1,0.7,1.4,0.6,0.5,322.9,330.4666667,376.7,241.7,658.6,1411.933333,831.4,314.3,334.4,375,369.5,284.7,Thresh,Support,"[u'Blitzcrank', u'Jax', u'Malphite']",1271.766667,3.2,3216.233333,1363.6
75,2054994964,24343087,200,2054994964-200,420,"[36, 223, 122]",3,1,3,SILVER,2729,7,5,15,0,4.7,3.8,3.7,6.9,440.3,366,316.5,239.9,750.7,1786.933333,1388.2,246.4,493.3,571.8666667,388.1,454.3,Illaoi,Fighter,"[u'Dr. Mundo', u'Tahm Kench', u'Darius']",1362.7,19.1,4172.233333,1907.566667
